PRIMARY ID,BREED,COLOR OF DOG,,,,,,,,
47050524,Shepherd,Tricolor,,,,,,,,
47050627,Maltese,White,,,,,,,,
47050628,Feist,None,,,,,,,,
47050644,American,None,,,,,,,,
47050643,American,None,,,,,,,,
47050640,Pit,None,,,,,,,,
47050641,German,None,,,,,,,,
47050621,Chihuahua,None,,,,,,,,
47050619,Mixed,Black,,,,,,,,
47050605,Mixed,Red,,,,,,,,
47050604,Dachshund,None,,,,,,,,
47050599,Mixed,Black,,,,,,,,
47050589,Labrador,Apricot,,,,,,,,
47050592,Staffordshire,Gray,,,,,,,,
47050465,Boxer,Brindle,,,,,,,,
47050593,Mixed,Black,,,,,,,,
47050587,Mixed,Black,,,,,,,,
47050566,Mixed,None,,,,,,,,
47050586,Parson,Red,,,,,,,,
47050551,American,Red,,,,,,,,
47050590,Golden,None,,,,,,,,
47050588,Chihuahua,None,,,,,,,,
47050559,Labrador,Apricot,,,,,,,,
47050582,Terrier,None,,,,,,,,
47050580,Siberian,None,,,,,,,,
47050579,Siberian,None,,,,,,,,
47050578,Siberian,None,,,,,,,,
47050576,Black,None,,,,,,,,
47050573,Australian,None,,,,,,,,
47050571,Pomeranian,None,,,,,,,,
47050552,Hound,Apricot,,,,,,,,
47050517,Mixed,None,,,,,,,,
47050546,Mixed,Gray,,,,,,,,
47050562,Labrador,None,,,,,,,,
47050560,Shih,None,,,,,,,,
47050561,Dachshund,None,,,,,,,,
47050556,Australian,None,,,,,,,,
47050555,Australian,None,,,,,,,,
47050554,Rottweiler,None,,,,,,,,
47050542,Labrador,Apricot,,,,,,,,
47050553,Boston,None,,,,,,,,
47050454,Hound,Bicolor,,,,,,,,
47050540,Mixed,Yellow,,,,,,,,
47050541,Feist,None,,,,,,,,
47050527,Corgi,None,,,,,,,,
47050522,Labrador,Apricot,,,,,,,,
47050523,Mixed,Black,,,,,,,,
47050525,Terrier,None,,,,,,,,
47050420,Labrador,Apricot,,,,,,,,
47050505,Terrier,None,,,,,,,,
47050491,Mixed,Brindle,,,,,,,,
47050495,Mixed,Black,,,,,,,,
47050498,Bullmastiff,Brown,,,,,,,,
47050503,Terrier,Black,,,,,,,,
47050490,Cocker,Apricot,,,,,,,,
47050457,German,Black,,,,,,,,
47050492,Labrador,None,,,,,,,,
47050242,Boxer,Brindle,,,,,,,,
47050489,Terrier,None,,,,,,,,
47047881,Australian,Merle,,,,,,,,
47050459,Great,White,,,,,,,,
47050486,Miniature,None,,,,,,,,
47050406,Mixed,Brindle,,,,,,,,
47050484,German,None,,,,,,,,
47050482,German,None,,,,,,,,
47050479,Black,None,,,,,,,,
47050407,Australian,Black,,,,,,,,
47050449,Mixed,Black,,,,,,,,
47050472,Terrier,None,,,,,,,,
47050471,Schnauzer,None,,,,,,,,
47050467,Beagle,None,,,,,,,,
47050404,Pomeranian,Black,,,,,,,,
47050461,Border,None,,,,,,,,
47050422,Weimaraner,None,,,,,,,,
47050402,Black,Black,,,,,,,,
47050458,German,None,,,,,,,,
47050427,Dachshund,Black,,,,,,,,
47050429,Rat,Black,,,,,,,,
47050403,Retriever,Black,,,,,,,,
47050421,Australian,Bicolor,,,,,,,,
47048914,Cane,Brindle,,,,,,,,
47050408,Pit,Black,,,,,,,,
47050443,Shepherd,None,,,,,,,,
47050405,Pit,Black,,,,,,,,
47050400,Australian,Tricolor,,,,,,,,
47050411,American,None,,,,,,,,
47050243,Shepherd,Brindle,,,,,,,,
47050371,Australian,Tricolor,,,,,,,,
47050392,Pit,None,,,,,,,,
47050393,Pit,None,,,,,,,,
47050394,Pit,None,,,,,,,,
47050395,Pit,None,,,,,,,,
47050396,Pug,None,,,,,,,,
47050397,Pit,None,,,,,,,,
47050378,Cattle,Golden,,,,,,,,
47049821,Australian,Gray,,,,,,,,
47049985,Australian,Tricolor,,,,,,,,
47049878,Australian,Black,,,,,,,,
47050384,Pekingese,Bicolor,,,,,,,,
47050379,Pekingese,Bicolor,,,,,,,,
47049850,German,Tricolor,,,,,,,,
47049818,Mixed,Black,,,,,,,,
47049886,Border,Black,,,,,,,,
47050374,Pekingese,Bicolor,,,,,,,,
47050051,Bloodhound,Bicolor,,,,,,,,
47049900,Husky,White,,,,,,,,
47049848,Pomeranian,Black,,,,,,,,
47050254,Labrador,White,,,,,,,,
47050372,Pit,None,,,,,,,,
47050368,Miniature,None,,,,,,,,
47050369,Pit,None,,,,,,,,
47049896,Pekingese,Bicolor,,,,,,,,
47049846,German,Black,,,,,,,,
47050362,Australian,None,,,,,,,,
47050358,Terrier,None,,,,,,,,
47049906,Pit,None,,,,,,,,
47050356,Great,None,,,,,,,,
47049617,American,Gray,,,,,,,,
47050350,Mixed,None,,,,,,,,
47050353,Greater,None,,,,,,,,
47050339,Border,None,,,,,,,,
47050344,Mixed,None,,,,,,,,
47050337,Retriever,None,,,,,,,,
47050332,Pit,None,,,,,,,,
47050331,Shih,None,,,,,,,,
47050330,Shih,None,,,,,,,,
47050333,Bull,None,,,,,,,,
47050317,Mixed,None,,,,,,,,
47050318,Mixed,None,,,,,,,,
47050319,Mixed,None,,,,,,,,
47050320,Mixed,None,,,,,,,,
47050321,Mixed,None,,,,,,,,
47050311,Shepherd,None,,,,,,,,
47050312,Chihuahua,None,,,,,,,,
47050309,Mixed,None,,,,,,,,
47050310,Pit,None,,,,,,,,
47050308,Hound,None,,,,,,,,
47050289,Labrador,None,,,,,,,,
47050276,Standard,None,,,,,,,,
47050271,Pit,None,,,,,,,,
47050274,Pit,None,,,,,,,,
47050273,Pit,None,,,,,,,,
47050269,Pit,None,,,,,,,,
47050270,Pit,None,,,,,,,,
47050268,Pit,None,,,,,,,,
47050267,Pit,None,,,,,,,,
47050253,Collie,None,,,,,,,,
47050252,Pit,None,,,,,,,,
47050251,German,None,,,,,,,,
47050249,Hound,None,,,,,,,,
47050250,Pit,None,,,,,,,,
47050244,Parson,None,,,,,,,,
47050239,American,None,,,,,,,,
47050050,Pit,None,,,,,,,,
47050048,Australian,None,,,,,,,,
47050039,Mixed,None,,,,,,,,
47050038,Mixed,None,,,,,,,,
47050044,Terrier,None,,,,,,,,
47050033,Labrador,None,,,,,,,,
47049849,Mixed,Black,,,,,,,,
47050030,Pit,None,,,,,,,,
47050028,Labrador,None,,,,,,,,
47050025,Schnauzer,None,,,,,,,,
47050027,Pit,None,,,,,,,,
47050009,Pit,None,,,,,,,,
47050003,Pit,None,,,,,,,,
47050004,German,None,,,,,,,,
47050000,American,None,,,,,,,,
47049999,Pit,None,,,,,,,,
47049996,Poodle,None,,,,,,,,
47049997,Poodle,None,,,,,,,,
47049995,Pit,None,,,,,,,,
47049994,Pit,None,,,,,,,,
47049989,Mixed,None,,,,,,,,
47049983,Chihuahua,None,,,,,,,,
47049987,Mixed,None,,,,,,,,
47049981,American,None,,,,,,,,
47049979,Australian,None,,,,,,,,
47049973,Labrador,None,,,,,,,,
47049976,Chihuahua,None,,,,,,,,
47049974,American,None,,,,,,,,
47049975,Miniature,None,,,,,,,,
47049970,American,None,,,,,,,,
47049968,German,None,,,,,,,,
47049969,German,None,,,,,,,,
47049945,Pit,None,,,,,,,,
47049948,Bull,None,,,,,,,,
47049943,Labrador,None,,,,,,,,
47049941,Shar-Pei,None,,,,,,,,
47049942,Pit,None,,,,,,,,
47049940,Chihuahua,None,,,,,,,,
47049937,Chihuahua,None,,,,,,,,
47049938,Husky,None,,,,,,,,
47049939,Bullmastiff,None,,,,,,,,
47049936,Shih,None,,,,,,,,
47049935,Saint,None,,,,,,,,
47049934,Catahoula,None,,,,,,,,
47049931,Basset,None,,,,,,,,
47049927,Pomeranian,None,,,,,,,,
47049917,Labrador,None,,,,,,,,
47049907,Australian,None,,,,,,,,
47049841,Dachshund,Bicolor,,,,,,,,
47049903,Labrador,None,,,,,,,,
47049901,American,None,,,,,,,,
47049840,Mixed,Golden,,,,,,,,
47049895,Chihuahua,None,,,,,,,,
47049894,Shepherd,None,,,,,,,,
47049844,Airedale,Bicolor,,,,,,,,
47049800,Doberman,Black,,,,,,,,
47049876,Pit,None,,,,,,,,
47049845,Maltese,White,,,,,,,,
47049770,Siberian,Black,,,,,,,,
47049799,Dachshund,Brown,,,,,,,,
47049875,Pit,None,,,,,,,,
47049874,Pit,None,,,,,,,,
47049862,Mixed,None,,,,,,,,
47049864,Mixed,None,,,,,,,,
47049866,Mixed,None,,,,,,,,
47049858,Pit,None,,,,,,,,
47049854,Hound,None,,,,,,,,
47049758,Pit,White,,,,,,,,
47049814,Mountain,Brindle,,,,,,,,
47049769,Chihuahua,Apricot,,,,,,,,
47049836,Pit,None,,,,,,,,
47049837,Labrador,None,,,,,,,,
47049824,German,Bicolor,,,,,,,,
47049798,American,White,,,,,,,,
47049817,Hound,Bicolor,,,,,,,,
47049819,Cattle,Brindle,,,,,,,,
47049816,Pit,White,,,,,,,,
47049823,Yorkshire,Red,,,,,,,,
47049752,Pit,Yellow,,,,,,,,
47049775,Boxer,Brindle,,,,,,,,
47049785,Cattle,Brindle,,,,,,,,
47049805,Shepherd,None,,,,,,,,
47049778,German,Black,,,,,,,,
47049792,American,Black,,,,,,,,
47049803,Chihuahua,None,,,,,,,,
47049802,Beagle,None,,,,,,,,
47049801,Boxer,None,,,,,,,,
47049784,Boxer,Tricolor,,,,,,,,
47049762,Terrier,Tricolor,,,,,,,,
47049771,Pit,Black,,,,,,,,
47049666,Cattle,Brindle,,,,,,,,
47049715,Pug,White,,,,,,,,
47049555,Mixed,Gray,,,,,,,,
47049757,Chihuahua,Black,,,,,,,,
47049696,Terrier,None,,,,,,,,
47049773,Shar-Pei,None,,,,,,,,
47049772,Shar-Pei,None,,,,,,,,
47049685,Miniature,Apricot,,,,,,,,
47049722,Terrier,Bicolor,,,,,,,,
47049701,Terrier,Bicolor,,,,,,,,
47049712,Boxer,Brown,,,,,,,,
47049613,Black,Black,,,,,,,,
47049720,Siberian,None,,,,,,,,
47049640,Labrador,White,,,,,,,,
47049751,Great,None,,,,,,,,
47049750,Pit,Tricolor,,,,,,,,
47049749,Poodle,None,,,,,,,,
47049737,Labrador,Black,,,,,,,,
47049739,American,Tricolor,,,,,,,,
47049736,American,Tricolor,,,,,,,,
47049735,American,Tricolor,,,,,,,,
47049738,Labrador,Tricolor,,,,,,,,
47049734,Beagle,Brown,,,,,,,,
47049724,Shepherd,None,,,,,,,,
47049723,Labrador,Black,,,,,,,,
47049717,Beagle,None,,,,,,,,
47049713,Chihuahua,None,,,,,,,,
47049710,Labrador,None,,,,,,,,
47049706,Labrador,Brown,,,,,,,,
47049703,Labrador,None,,,,,,,,
47049707,Labrador,Brindle,,,,,,,,
47049704,Rottweiler,Brown,,,,,,,,
47049705,Rottweiler,Red,,,,,,,,
47049708,Rottweiler,Red,,,,,,,,
47049709,Rottweiler,Brown,,,,,,,,
47049711,Rottweiler,Brown,,,,,,,,
47049702,Chihuahua,Tricolor,,,,,,,,
47049673,German,Tricolor,,,,,,,,
47049693,Pit,White,,,,,,,,
47049686,Boxer,Brown,,,,,,,,
47049633,Pit,Gray,,,,,,,,
47049688,Terrier,Tricolor,,,,,,,,
47049465,Chocolate,Brown,,,,,,,,
47049676,Greyhound,Red,,,,,,,,
47049657,Black,Black,,,,,,,,
47049668,Labrador,Black,,,,,,,,
47049623,Chihuahua,Merle,,,,,,,,
47049660,German,Bicolor,,,,,,,,
47049664,Boxer,Bicolor,,,,,,,,
47049684,Australian,None,,,,,,,,
47049674,Great,White,,,,,,,,
47049682,Pit,None,,,,,,,,
47049681,Labrador,None,,,,,,,,
47049538,Husky,Black,,,,,,,,
47049669,Miniature,None,,,,,,,,
47049620,Hound,Brown,,,,,,,,
47049619,Boxer,Brown,,,,,,,,
47049649,Shepherd,Black,,,,,,,,
47049634,German,Brindle,,,,,,,,
47049655,Retriever,None,,,,,,,,
47049616,Pit,Golden,,,,,,,,
47049652,Pit,None,,,,,,,,
47049610,Labrador,Black,,,,,,,,
47049527,Australian,Black,,,,,,,,
47049648,German,None,,,,,,,,
47049491,Yorkshire,Apricot,,,,,,,,
47049615,Standard,White,,,,,,,,
47049646,German,None,,,,,,,,
47049643,Pit,Tricolor,,,,,,,,
47049644,Labrador,None,,,,,,,,
47049550,Boxer,Brindle,,,,,,,,
47049611,Beagle,None,,,,,,,,
47049632,Shar-Pei,None,,,,,,,,
47049630,Shar-Pei,None,,,,,,,,
47049631,Shar-Pei,None,,,,,,,,
47049607,German,Sable,,,,,,,,
47049472,Labrador,Gray,,,,,,,,
47049603,English,Black,,,,,,,,
47049614,Cane,None,,,,,,,,
47049494,Mixed,Black,,,,,,,,
47049546,German,Sable,,,,,,,,
47049551,Pit,Gray,,,,,,,,
47049549,Doberman,Black,,,,,,,,
47048978,Pit,Gray,,,,,,,,
47027314,German,Black,,,,,,,,
47049548,Beagle,Tricolor,,,,,,,,
47049513,Pit,Red,,,,,,,,
47049482,Beagle,Tricolor,,,,,,,,
47048970,Belgian,Black,,,,,,,,
47048952,Pit,None,,,,,,,,
47048840,Chihuahua,Tricolor,,,,,,,,
47049533,Shih,None,,,,,,,,
47049532,Pit,None,,,,,,,,
47049531,Husky,None,,,,,,,,
47049471,Dachshund,Red,,,,,,,,
47049528,Terrier,None,,,,,,,,
47049526,Terrier,None,,,,,,,,
47049524,Chihuahua,None,,,,,,,,
47049512,Boxer,Brown,,,,,,,,
47049495,Australian,Yellow,,,,,,,,
47049519,Flat-Coated,None,,,,,,,,
47049443,Italian,White,,,,,,,,
47049476,Boxer,Brown,,,,,,,,
47049477,German,Bicolor,,,,,,,,
47049508,Shar-Pei,None,,,,,,,,
47049507,Shar-Pei,None,,,,,,,,
47049505,Pomeranian,None,,,,,,,,
47049483,Australian,Black,,,,,,,,
47049433,Beagle,Bicolor,,,,,,,,
47049490,Chihuahua,None,,,,,,,,
47049001,Labrador,Black,,,,,,,,
47049441,Australian,White,,,,,,,,
47049427,Yellow,Yellow,,,,,,,,
47049388,Dachshund,Tricolor,,,,,,,,
47049003,Husky,None,,,,,,,,
47049435,German,Bicolor,,,,,,,,
47049027,Poodle,White,,,,,,,,
47049425,Australian,Gray,,,,,,,,
47049031,Blue,Tricolor,,,,,,,,
47049422,Pit,White,,,,,,,,
47049426,Jack,Tricolor,,,,,,,,
47049423,Chihuahua,Apricot,,,,,,,,
47049432,Pit,None,,,,,,,,
47049430,Hound,None,,,,,,,,
47049431,Shepherd,None,,,,,,,,
47049076,Cattle,Black,,,,,,,,
47049025,Boxer,Brindle,,,,,,,,
47048938,Mixed,Brindle,,,,,,,,
47049012,Maltese,White,,,,,,,,
47049385,Pit,None,,,,,,,,
47049394,German,Bicolor,,,,,,,,
47049417,Pit,None,,,,,,,,
47049390,Rat,Red,,,,,,,,
47049415,Pit,None,,,,,,,,
47049236,Terrier,Brown,,,,,,,,
47049395,Spaniel,None,,,,,,,,
47049029,Pit,White,,,,,,,,
47049387,Terrier,None,,,,,,,,
47049028,Fox,White,,,,,,,,
47049380,English,None,,,,,,,,
47049374,Cattle,None,,,,,,,,
47049371,Boxer,None,,,,,,,,
47049366,Cane,None,,,,,,,,
47049343,Boxer,None,,,,,,,,
47049335,Beagle,None,,,,,,,,
47049333,Pit,None,,,,,,,,
47049308,Terrier,None,,,,,,,,
47049303,Mixed,None,,,,,,,,
47049302,Mixed,None,,,,,,,,
47049283,Cattle,None,,,,,,,,
47049284,Pit,None,,,,,,,,
47049281,Border,None,,,,,,,,
47049282,Shepherd,None,,,,,,,,
47049274,Labrador,None,,,,,,,,
47048976,Coonhound,Black,,,,,,,,
47049257,Mixed,None,,,,,,,,
47049258,Boxer,None,,,,,,,,
47049255,Hound,None,,,,,,,,
47049256,Pointer,None,,,,,,,,
47049254,Great,None,,,,,,,,
47049244,Pit,None,,,,,,,,
47049242,Pit,None,,,,,,,,
47049238,Coonhound,None,,,,,,,,
47049246,Pit,None,,,,,,,,
47049237,Saint,None,,,,,,,,
47048977,German,Bicolor,,,,,,,,
47049233,German,None,,,,,,,,
47049231,Pit,None,,,,,,,,
47049232,Bluetick,None,,,,,,,,
47049218,Boston,None,,,,,,,,
47049211,Labrador,None,,,,,,,,
47049215,Pit,None,,,,,,,,
47049212,Plott,None,,,,,,,,
47049213,Pit,None,,,,,,,,
47049214,Labrador,None,,,,,,,,
47049210,Pit,None,,,,,,,,
47049204,German,None,,,,,,,,
47049181,Shepherd,None,,,,,,,,
47049174,Labrador,None,,,,,,,,
47049171,German,None,,,,,,,,
47049172,Terrier,None,,,,,,,,
47049170,American,None,,,,,,,,
47049166,Pit,None,,,,,,,,
47049169,Pit,None,,,,,,,,
47049163,American,None,,,,,,,,
47049154,Labrador,None,,,,,,,,
47049158,Weimaraner,None,,,,,,,,
47049157,Yorkshire,None,,,,,,,,
47049149,American,None,,,,,,,,
47049147,American,None,,,,,,,,
47049142,Mixed,None,,,,,,,,
47049133,Rottweiler,None,,,,,,,,
47049141,Mixed,None,,,,,,,,
47049140,Mixed,None,,,,,,,,
47049134,Pit,None,,,,,,,,
47049139,Mixed,None,,,,,,,,
47049128,Labrador,None,,,,,,,,
47049120,Labrador,None,,,,,,,,
47049119,Pit,None,,,,,,,,
47049101,Pit,None,,,,,,,,
47049115,German,None,,,,,,,,
47049111,Schnauzer,None,,,,,,,,
47049108,Rat,None,,,,,,,,
47049106,Great,None,,,,,,,,
47049098,Pit,None,,,,,,,,
47049077,Terrier,None,,,,,,,,
47049074,Pit,None,,,,,,,,
47049061,Poodle,None,,,,,,,,
47049063,Papillon,None,,,,,,,,
47049050,Mixed,None,,,,,,,,
47049060,Labrador,None,,,,,,,,
47049048,Mixed,None,,,,,,,,
47049049,Mixed,None,,,,,,,,
47049038,Pit,None,,,,,,,,
47049035,Pit,None,,,,,,,,
47049041,American,None,,,,,,,,
47049040,Hound,None,,,,,,,,
47049037,German,None,,,,,,,,
47049032,German,None,,,,,,,,
47048928,Pit,Black,,,,,,,,
47048983,Hound,Black,,,,,,,,
47049009,Beagle,Tricolor,,,,,,,,
47049004,Australian,Red,,,,,,,,
47048969,Mixed,None,,,,,,,,
47049010,Terrier,None,,,,,,,,
47048982,Mixed,Black,,,,,,,,
47048979,Beagle,Tricolor,,,,,,,,
47048956,Rat,Red,,,,,,,,
47049000,Beagle,None,,,,,,,,
47048993,Labrador,None,,,,,,,,
47048991,Boxer,None,,,,,,,,
47048964,Border,Black,,,,,,,,
47048987,Labrador,None,,,,,,,,
47048960,Mixed,Black,,,,,,,,
47048971,Beagle,Black,,,,,,,,
47048974,Mixed,White,,,,,,,,
47048457,German,None,,,,,,,,
47048878,Beagle,Brown,,,,,,,,
47048959,Beagle,Tricolor,,,,,,,,
47048940,Miniature,Red,,,,,,,,
47048946,Mixed,None,,,,,,,,
47048955,Collie,Black,,,,,,,,
47048927,Golden,Golden,,,,,,,,
47048864,Great,Brindle,,,,,,,,
47048926,Border,None,,,,,,,,
47048950,Collie,None,,,,,,,,
47048949,Border,None,,,,,,,,
47048948,German,None,,,,,,,,
47048947,Collie,None,,,,,,,,
47048879,Chihuahua,Brown,,,,,,,,
47048942,Boxer,None,,,,,,,,
47048874,Husky,Black,,,,,,,,
47048937,Labrador,None,,,,,,,,
47048869,Australian,Black,,,,,,,,
47048876,Siberian,Gray,,,,,,,,
47048912,Rottweiler,None,,,,,,,,
47048800,Hound,Black,,,,,,,,
47048901,Boxer,None,,,,,,,,
47048903,Mixed,None,,,,,,,,
47048890,Siberian,None,,,,,,,,
47048891,Siberian,None,,,,,,,,
47048889,Siberian,None,,,,,,,,
47048884,Hound,None,,,,,,,,
47048862,Bullmastiff,Apricot,,,,,,,,
47048852,Chihuahua,Brown,,,,,,,,
47048870,Chihuahua,None,,,,,,,,
47048872,Mixed,Black,,,,,,,,
47024477,Mixed,Yellow,,,,,,,,
47048848,Siberian,Black,,,,,,,,
47048860,Terrier,None,,,,,,,,
47048833,Chihuahua,Brindle,,,,,,,,
47048841,Corgi,Tricolor,,,,,,,,
47048855,Labrador,None,,,,,,,,
47048851,Husky,None,,,,,,,,
47048836,Rat,Tricolor,,,,,,,,
47048845,German,None,,,,,,,,
47048720,Pit,Black,,,,,,,,
47048829,Mixed,Black,,,,,,,,
47048788,Shepherd,Black,,,,,,,,
47048317,Great,White,,,,,,,,
47048807,Shih,Yellow,,,,,,,,
47048811,Mixed,Brown,,,,,,,,
47048821,Boxer,None,,,,,,,,
47048816,German,None,,,,,,,,
47048814,Labrador,None,,,,,,,,
47048779,Boxer,Brindle,,,,,,,,
46451088,Alaskan,Yellow,,,,,,,,
47048790,Australian,Merle,,,,,,,,
47048797,Shih,Bicolor,,,,,,,,
47048784,Great,None,,,,,,,,
47048789,Retriever,Black,,,,,,,,
47048780,Beagle,Red,,,,,,,,
47048786,Pit,None,,,,,,,,
47048572,Plott,Brindle,,,,,,,,
47048722,Terrier,Brown,,,,,,,,
47048774,Labrador,Black,,,,,,,,
47048770,Dachshund,None,,,,,,,,
47048773,Mixed,Black,,,,,,,,
47048737,Dachshund,Tricolor,,,,,,,,
47048762,Bloodhound,Red,,,,,,,,
47048772,American,None,,,,,,,,
47048743,German,None,,,,,,,,
47048735,Collie,Sable,,,,,,,,
47048761,Terrier,None,,,,,,,,
47048744,Labrador,None,,,,,,,,
47048746,Jack,None,,,,,,,,
47048729,Corgi,Yellow,,,,,,,,
47048422,Silky,Yellow,,,,,,,,
47048165,Shepherd,White,,,,,,,,
47048721,Terrier,Black,,,,,,,,
47048532,Chihuahua,White,,,,,,,,
47048713,Retriever,None,,,,,,,,
47048709,Labrador,None,,,,,,,,
47048704,Shepherd,None,,,,,,,,
47048682,German,None,,,,,,,,
47048686,Pit,None,,,,,,,,
47048685,Labrador,None,,,,,,,,
47048681,Terrier,None,,,,,,,,
47048676,Cattle,None,,,,,,,,
47048665,American,None,,,,,,,,
47048666,Mixed,None,,,,,,,,
47048671,Mixed,None,,,,,,,,
47048673,Pit,None,,,,,,,,
47048670,Mixed,None,,,,,,,,
47048643,Pit,None,,,,,,,,
47048656,Black,None,,,,,,,,
47048650,Mixed,None,,,,,,,,
47048659,American,None,,,,,,,,
47048653,German,None,,,,,,,,
47048639,Terrier,None,,,,,,,,
47048408,Mixed,Red,,,,,,,,
47048447,Pit,Yellow,,,,,,,,
47030398,Collie,Tricolor,,,,,,,,
47048629,Pit,None,,,,,,,,
47048612,Pit,None,,,,,,,,
47048611,Pit,None,,,,,,,,
47048617,Rottweiler,None,,,,,,,,
47048632,Mixed,None,,,,,,,,
47048601,Rottweiler,None,,,,,,,,
47048625,German,None,,,,,,,,
47048624,Pit,None,,,,,,,,
47048626,Terrier,None,,,,,,,,
47048584,Beagle,None,,,,,,,,
47048577,Chihuahua,None,,,,,,,,
47048595,Pit,None,,,,,,,,
47048580,Neapolitan,None,,,,,,,,
47048583,Pit,None,,,,,,,,
47048573,Pit,None,,,,,,,,
47048554,Akita,None,,,,,,,,
47048550,German,None,,,,,,,,
47048552,Pit,None,,,,,,,,
47048551,Pit,None,,,,,,,,
47048547,Alaskan,None,,,,,,,,
47048539,Siberian,None,,,,,,,,
47048538,Chihuahua,None,,,,,,,,
47048533,Pit,None,,,,,,,,
47048521,English,None,,,,,,,,
47048522,Labrador,None,,,,,,,,
47048523,Siberian,None,,,,,,,,
47048524,Cardigan,None,,,,,,,,
47048515,Pit,None,,,,,,,,
47048519,Lhasa,None,,,,,,,,
47048508,Australian,None,,,,,,,,
47048506,Basset,None,,,,,,,,
47048504,Labrador,None,,,,,,,,
47048505,Chihuahua,None,,,,,,,,
47048503,Chihuahua,None,,,,,,,,
47048502,German,None,,,,,,,,
47048494,Labrador,None,,,,,,,,
47048500,Pit,None,,,,,,,,
47048497,German,None,,,,,,,,
47048485,Australian,None,,,,,,,,
47048477,Mixed,None,,,,,,,,
47048476,American,None,,,,,,,,
47048465,Pit,None,,,,,,,,
47048464,Pit,None,,,,,,,,
47048462,Pit,None,,,,,,,,
47048461,Terrier,None,,,,,,,,
47048446,Boxer,Yellow,,,,,,,,
47048421,Feist,Bicolor,,,,,,,,
47048456,English,None,,,,,,,,
47048451,Coonhound,None,,,,,,,,
47048417,Pit,Gray,,,,,,,,
47048427,Boxer,Yellow,,,,,,,,
47048443,Chihuahua,None,,,,,,,,
47048442,Labrador,None,,,,,,,,
47048440,Golden,None,,,,,,,,
47048441,Labrador,None,,,,,,,,
47048437,Labrador,None,,,,,,,,
47048439,American,None,,,,,,,,
47048409,Husky,Brown,,,,,,,,
47048426,Beagle,White,,,,,,,,
47048433,Pit,None,,,,,,,,
47048431,Beagle,None,,,,,,,,
47048293,Mastiff,Yellow,,,,,,,,
47048419,Boxer,Yellow,,,,,,,,
47048418,Beagle,Black,,,,,,,,
47048247,Poodle,White,,,,,,,,
47048414,Chihuahua,None,,,,,,,,
47048397,Bichon,Yellow,,,,,,,,
47047820,Chiweenie,Black,,,,,,,,
47048402,German,Brown,,,,,,,,
47048357,Boxer,Yellow,,,,,,,,
47048411,Beagle,White,,,,,,,,
47048401,Beagle,Tricolor,,,,,,,,
47048381,Husky,White,,,,,,,,
47048344,Yorkshire,Bicolor,,,,,,,,
47048396,Boxer,None,,,,,,,,
47048338,Terrier,Yellow,,,,,,,,
47048394,Chihuahua,None,,,,,,,,
47048386,Labrador,None,,,,,,,,
47048388,American,None,,,,,,,,
47048389,American,None,,,,,,,,
47048385,American,None,,,,,,,,
47048339,German,Black,,,,,,,,
47048383,Great,None,,,,,,,,
47048360,Skye,Black,,,,,,,,
47048353,Husky,White,,,,,,,,
47048380,American,None,,,,,,,,
47048350,Boxer,Black,,,,,,,,
47048376,Pit,None,,,,,,,,
47048370,Labrador,None,,,,,,,,
47048367,Chihuahua,None,,,,,,,,
47048365,Australian,None,,,,,,,,
47048320,Pit,Black,,,,,,,,
47048335,Chihuahua,Gray,,,,,,,,
47048254,Boxer,Brindle,,,,,,,,
47048341,Poodle,White,,,,,,,,
47048314,Pit,Black,,,,,,,,
47048297,Vizsla,Apricot,,,,,,,,
47048245,Pekingese,None,,,,,,,,
47048322,Terrier,Apricot,,,,,,,,
47048331,Shepherd,None,,,,,,,,
47048326,Cocker,None,,,,,,,,
47048325,Chihuahua,None,,,,,,,,
47048324,Chihuahua,None,,,,,,,,
47048321,Cairn,None,,,,,,,,
47048319,Jack,None,,,,,,,,
47048311,Chihuahua,Black,,,,,,,,
47048296,Border,Black,,,,,,,,
47048225,Pit,Black,,,,,,,,
47048305,Australian,Brown,,,,,,,,
47048308,Border,None,,,,,,,,
47048294,Labradoodle,Black,,,,,,,,
47048307,Labrador,None,,,,,,,,
47048252,Miniature,Tricolor,,,,,,,,
47048285,Jack,Tricolor,,,,,,,,
47048302,Rat,None,,,,,,,,
47048299,Great,None,,,,,,,,
47048300,Great,None,,,,,,,,
47048174,Feist,Black,,,,,,,,
47048287,Terrier,None,,,,,,,,
47048253,Shih,None,,,,,,,,
47048255,Terrier,None,,,,,,,,
47048284,Great,None,,,,,,,,
47048280,Akita,None,,,,,,,,
47048279,Chihuahua,None,,,,,,,,
47048275,Shepherd,None,,,,,,,,
47048267,Pit,None,,,,,,,,
47048228,Pit,Black,,,,,,,,
47048261,Labrador,None,,,,,,,,
47048259,Shepherd,None,,,,,,,,
47048234,Labrador,None,,,,,,,,
47048158,Terrier,Black,,,,,,,,
47048238,Australian,Tricolor,,,,,,,,
47048169,American,Brindle,,,,,,,,
47048240,Dachshund,None,,,,,,,,
47048239,Mixed,Brindle,,,,,,,,
47048194,Husky,Tricolor,,,,,,,,
47048230,Catahoula,Brindle,,,,,,,,
47048236,Hound,None,,,,,,,,
47048078,Australian,Tricolor,,,,,,,,
47048224,Border,Black,,,,,,,,
47048226,Shepherd,Yellow,,,,,,,,
47048167,Chihuahua,None,,,,,,,,
47048201,Terrier,Yellow,,,,,,,,
